id,log_price,property_type,room_type,amenities,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,description,first_review,host_has_profile_pic,host_identity_verified,host_response_rate,host_since,instant_bookable,last_review,latitude,longitude,name,neighbourhood,number_of_reviews,review_scores_rating,thumbnail_url,zipcode,bedrooms,beds
15532430,3.912023005428147,,,,2,1.0,,,True,,,,True,False,,,False,,33.989634520049705,-118.47539217802633,,,3,87,,,0.0,1.0
19911540,4.59511985013459,,,,4,1.0,,,True,,,,True,True,,,False,,34.073592547321724,-118.312703690052,,,9,96,,,1.0,2.0
19610807,4.007333185232471,,,,2,1.0,,,False,,,,True,True,,,False,,40.70117587160515,-73.92826267705355,,,10,96,,,1.0,1.0
20786037,3.5263605246161616,,,,1,1.0,,,True,,,,True,True,,,False,,33.81643441758459,-118.37268778919096,,,7,93,,,1.0,1.0
1864757,7.003065458786463,,,,8,1.0,,,True,,,,True,True,,,False,,40.730514023866064,-73.99517725741438,,,15,99,,,3.0,5.0
4746764,5.105945473900579,,,,2,1.0,,,True,,,,True,False,,,False,,40.716762985470936,-73.98909267649844,,,8,93,,,0.0,1.0
17317366,4.48863636973214,,,,2,1.0,,,False,,,,True,False,,,False,,42.3513824231695,-71.17202951343843,,,3,87,,,1.0,1.0
17347989,5.075173815233828,,,,2,2.0,,,False,,,,True,False,,,False,,40.7196820527293,-73.98595599732924,,,1,100,,,1.0,1.0
4896839,4.07753744390572,,,,1,1.0,,,True,,,,True,True,,,False,,40.73546520668483,-73.95449718246375,,,1,100,,,1.0,1.0
19588629,4.8283137373023015,,,,2,1.0,,,True,,,,True,True,,,False,,38.935765555235584,-77.07259697643481,,,0,-9223372036854775808,,,1.0,1.0
15215678,3.80666248977032,,,,2,1.0,,,True,,,,True,True,,,False,,40.74118816531955,-73.9225694841171,,,14,95,,,1.0,1.0
7159258,5.1647859739235145,,,,6,1.0,,,True,,,,True,True,,,False,,40.66301817463886,-73.95143536065294,,,23,100,,,2.0,3.0
9328896,4.0943445622221,,,,2,1.0,,,False,,,,True,False,,,False,,40.76412013435501,-73.94800130750754,,,0,-9223372036854775808,,,1.0,1.0
19870249,5.298317366548036,,,,2,1.0,,,True,,,,True,True,,,False,,40.68644035624045,-73.9856967225911,,,1,100,,,1.0,2.0
5526245,3.912023005428147,,,,2,1.0,,,True,,,,True,False,,,False,,40.71460535658671,-73.75422871861005,,,1,100,,,1.0,1.0
15548666,4.804021044733257,,,,3,1.0,,,True,,,,True,True,,,False,,42.34759793426212,-71.08171834641401,,,0,-9223372036854775808,,,0.0,1.0
16703040,5.6167710976665735,,,,5,2.0,,,True,,,,True,True,,,False,,37.75258505697567,-122.44497691233948,,,25,98,,,2.0,2.0
4922204,4.4067192472642525,,,,1,1.0,,,False,,,,True,True,,,False,,40.78859587394526,-73.97088342619679,,,0,-9223372036854775808,,,1.0,1.0
11786930,3.688879454113936,,,,2,1.0,,,False,,,,True,True,,,True,,40.79793567455481,-73.97187873430894,,,14,100,,,1.0,1.0
1752714,4.48863636973214,,,,2,1.0,,,True,,,,True,True,,,False,,34.05743327457225,-118.25305365811028,,,11,98,,,1.0,1.0
13641058,4.700480365792417,,,,2,2.0,,,True,,,,True,True,,,True,,40.71634030843201,-73.96468694922376,,,5,100,,,1.0,1.0
6414967,4.07753744390572,,,,4,1.0,,,True,,,,True,False,,,False,,33.97548277912852,-118.38042929897917,,,13,98,,,1.0,1.0
7563764,5.424950017481403,,,,4,2.0,,,True,,,,True,False,,,False,,41.89468499772175,-87.61664220568211,,,0,-9223372036854775808,,,2.0,2.0
9872904,3.951243718581428,,,,2,1.0,,,True,,,,True,False,,,False,,40.70973000057785,-73.94296558707966,,,0,-9223372036854775808,,,1.0,1.0
16285014,5.351858133476067,,,,3,1.0,,,True,,,,True,True,,,True,,37.78974658062171,-122.44101043625088,,,13,95,,,1.0,2.0
11181138,4.700480365792417,,,,1,1.0,,,False,,,,True,True,,,False,,40.85064010662011,-73.93981929488906,,,1,100,,,1.0,1.0
15424599,3.912023005428147,,,,2,1.5,,,True,,,,True,True,,,False,,34.08746195143392,-118.18780480010088,,,28,-9223372036854775808,,,1.0,1.0
15482378,4.31748811353631,,,,2,1.0,,,True,,,,True,False,,,False,,40.76335422479757,-73.94936636672786,,,38,96,,,1.0,2.0
7731797,5.634789603169249,,,,8,1.0,,,True,,,,True,True,,,True,,40.70966094206533,-73.96259473426446,,,26,93,,,3.0,4.0
13511137,4.584967478670572,,,,3,1.0,,,True,,,,True,False,,,True,,33.989193096097175,-117.9178613480894,,,0,-9223372036854775808,,,1.0,2.0
16443243,4.934473933130692,,,,4,1.0,,,False,,,,True,False,,,True,,40.7548171985606,-73.89369429995348,,,10,98,,,2.0,3.0
9391829,4.941642422609304,,,,2,1.0,,,True,,,,True,True,,,False,,37.760648972082826,-122.40145687606564,,,15,100,,,1.0,2.0
7369899,4.174387269895637,,,,2,1.0,,,False,,,,True,True,,,False,,40.65086631542199,-73.96467025189334,,,11,93,,,1.0,1.0
7639730,4.343805421853683,,,,1,1.0,,,True,,,,True,True,,,False,,34.02157320555756,-118.45670267196348,,,23,96,,,1.0,1.0
14139488,4.23410650459726,,,,2,1.0,,,True,,,,True,True,,,True,,33.834065134005286,-118.18111886143222,,,25,97,,,1.0,1.0
6783846,4.343805421853683,,,,1,1.0,,,True,,,,True,True,,,False,,33.901158461151105,-118.4206957008692,,,0,-9223372036854775808,,,1.0,1.0
14124243,4.6443908991413725,,,,2,1.0,,,False,,,,True,False,,,False,,40.66746060556746,-73.99408190669816,,,1,80,,,1.0,1.0
13881577,4.553876891600541,,,,2,1.0,,,False,,,,True,True,,,True,,40.681484913732426,-73.99315217246588,,,22,96,,,1.0,1.0
20478876,3.688879454113936,,,,2,1.0,,,True,,,,True,True,,,True,,38.89711348178928,-77.05172702307217,,,0,-9223372036854775808,,,1.0,1.0
136493,5.010635294096256,,,,3,1.0,,,True,,,,True,True,,,False,,40.772307002356094,-73.95695471406823,,,16,98,,,0.0,1.0
2658531,5.293304824724492,,,,6,2.0,,,True,,,,True,False,,,True,,34.10543482848517,-118.34852684726457,,,31,96,,,2.0,2.0
15969709,3.912023005428147,,,,2,1.0,,,True,,,,True,True,,,True,,38.95480546781668,-77.0081503534284,,,0,-9223372036854775808,,,0.0,1.0
16277087,5.010635294096256,,,,2,1.0,,,True,,,,True,True,,,False,,40.725056960635534,-74.00953323082827,,,3,100,,,1.0,1.0
3932801,4.174387269895637,,,,2,1.0,,,True,,,,True,True,,,False,,37.77055710554593,-122.42313682885673,,,28,73,,,1.0,2.0
17042579,4.248495242049359,,,,2,1.0,,,False,,,,True,False,,,False,,33.73632242863791,-118.30614560020447,,,3,60,,,1.0,1.0
6226236,4.787491742782046,,,,3,1.0,,,True,,,,True,True,,,True,,41.90075860407388,-87.63330105882368,,,44,90,,,0.0,1.0
9010890,5.247024072160486,,,,2,1.0,,,True,,,,True,False,,,False,,37.77603570046308,-122.42832925011471,,,2,100,,,1.0,1.0
3667492,5.5093883366279774,,,,2,1.0,,,True,,,,True,True,,,False,,37.7735952567801,-122.42726971652644,,,0,-9223372036854775808,,,1.0,1.0
4828543,3.951243718581428,,,,2,1.0,,,True,,,,True,True,,,False,,34.19830678371502,-118.44932094920765,,,21,98,,,1.0,1.0
15028762,3.951243718581428,,,,2,1.0,,,True,,,,True,False,,,True,,34.00029603153091,-117.81474910280292,,,22,96,,,1.0,1.0
6592661,5.872117789475416,,,,8,3.0,,,True,,,,True,True,,,False,,34.114333470229354,-118.37593736292833,,,37,92,,,4.0,5.0
6567853,3.80666248977032,,,,1,1.5,,,False,,,,True,False,,,True,,40.61438447272991,-73.93916039583314,,,0,-9223372036854775808,,,1.0,1.0
12984553,5.043425116919247,,,,4,2.0,,,True,,,,True,True,,,False,,37.74257972648931,-122.48744022042963,,,85,92,,,2.0,2.0
15917906,4.700480365792417,,,,4,1.0,,,False,,,,True,True,,,True,,40.65253704651086,-73.96438835708109,,,4,55,,,2.0,2.0
16783042,6.204557762568692,,,,8,3.5,,,True,,,,True,True,,,False,,34.108611227949986,-118.36440431967762,,,29,96,,,4.0,4.0
9614676,4.174387269895637,,,,2,1.0,,,True,,,,True,True,,,False,,41.92641832512524,-87.64088931273565,,,20,94,,,0.0,1.0
6143706,5.703782474656202,,,,4,1.0,,,True,,,,True,False,,,True,,42.34389101690597,-71.06948267335083,,,13,90,,,2.0,2.0
16596185,4.043051267834549,,,,3,2.0,,,True,,,,True,True,,,False,,40.639087916073954,-74.01815388268862,,,70,94,,,1.0,2.0
11443001,5.3706380281276624,,,,4,1.0,,,True,,,,True,True,,,True,,40.767844350377686,-73.98663644685564,,,3,73,,,2.0,2.0
45299,4.74493212836325,,,,2,1.0,,,True,,,,True,True,,,False,,37.76202152353022,-122.42334676120548,,,191,97,,,1.0,1.0
15205467,4.7791234931115305,,,,2,1.0,,,True,,,,True,True,,,False,,40.71127638767747,-73.95399821821917,,,6,97,,,1.0,1.0
310524,5.1647859739235145,,,,2,1.0,,,True,,,,True,True,,,False,,40.73073991346109,-73.98346109839204,,,25,91,,,1.0,2.0
11987274,4.31748811353631,,,,2,1.0,,,True,,,,True,True,,,True,,38.90368716501746,-76.99153198690655,,,2,100,,,1.0,1.0
4819087,4.8283137373023015,,,,2,1.0,,,False,,,,True,True,,,False,,34.09874351210275,-117.73320060267294,,,48,94,,,1.0,1.0
4776065,3.80666248977032,,,,2,1.5,,,True,,,,True,False,,,True,,34.08066153221639,-118.31128500654825,,,39,98,,,1.0,1.0
9091805,5.075173815233828,,,,3,1.0,,,True,,,,True,True,,,True,,40.732276800511286,-74.00207560741755,,,1,80,,,1.0,1.0
15042195,5.991464547107983,,,,12,3.5,,,True,,,,True,True,,,False,,40.813542206546906,-73.94448973526174,,,46,85,,,4.0,7.0
12336008,4.442651256490317,,,,5,1.0,,,True,,,,True,True,,,False,,41.980585437715305,-87.6892452838448,,,32,96,,,1.0,1.0
13068133,4.48863636973214,,,,1,,,,True,,,,True,True,,,False,,40.72028817063013,-73.99731154539975,,,93,96,,,1.0,1.0
11491676,3.8918202981106265,,,,2,1.0,,,True,,,,True,True,,,False,,34.0214297244197,-118.29773586939486,,,14,81,,,1.0,1.0
17367117,4.859812404361672,,,,6,1.5,,,True,,,,True,True,,,False,,38.96138374381163,-77.07658157429027,,,40,95,,,1.0,2.0
7826548,5.736572297479192,,,,4,1.0,,,True,,,,True,False,,,False,,33.98540839558443,-118.47257732060542,,,83,96,,,1.0,4.0
10434883,4.787491742782046,,,,3,1.0,,,True,,,,True,True,,,True,,37.71082580747217,-122.43931682107012,,,46,96,,,1.0,2.0
272637,4.382026634673881,,,,1,1.0,,,True,,,,True,False,,,False,,40.857042612304646,-73.93789295569468,,,6,100,,,1.0,1.0
4256091,4.3694478524670215,,,,2,1.0,,,True,,,,True,True,,,True,,40.71450156202732,-73.94963942291598,,,8,89,,,1.0,1.0
8217454,3.912023005428147,,,,1,2.0,,,True,,,,True,True,,,False,,40.69234718428697,-73.92966946253131,,,7,94,,,1.0,1.0
16529936,5.298317366548036,,,,4,1.0,,,True,,,,True,True,,,False,,40.678669531714014,-73.96824088990572,,,45,87,,,2.0,2.0
15657856,4.48863636973214,,,,2,1.0,,,True,,,,True,False,,,False,,37.74866327446544,-122.4754414538151,,,21,99,,,1.0,1.0
2296136,4.859812404361672,,,,4,1.0,,,True,,,,True,True,,,True,,40.721736569482935,-73.94221562275627,,,70,89,,,1.0,2.0
13908582,4.553876891600541,,,,4,1.0,,,True,,,,True,True,,,False,,38.91641911053016,-77.09734239084122,,,25,90,,,0.0,2.0
20075726,3.688879454113936,,,,1,1.0,,,False,,,,True,False,,,False,,33.8634715349287,-118.12342564564403,,,0,-9223372036854775808,,,1.0,1.0
19120385,5.501258210544727,,,,4,1.0,,,True,,,,True,False,,,False,,40.73492778232783,-74.00070360315499,,,19,89,,,2.0,2.0
19950255,4.31748811353631,,,,1,1.0,,,True,,,,True,True,,,False,,38.89353494797808,-77.00207533847626,,,0,-9223372036854775808,,,1.0,1.0
2092778,4.8283137373023015,,,,2,1.0,,,False,,,,True,True,,,False,,34.10413553084691,-118.30700988216992,,,19,91,,,1.0,1.0
6485535,5.703782474656202,,,,5,1.0,,,False,,,,True,False,,,False,,40.60596914905317,-74.0620792622734,,,0,-9223372036854775808,,,1.0,3.0
9806843,4.941642422609304,,,,2,1.0,,,True,,,,True,True,,,False,,40.71181328484301,-73.96651453833404,,,1,-9223372036854775808,,,1.0,1.0
13789433,4.248495242049359,,,,2,1.0,,,True,,,,True,True,,,False,,34.148319697576994,-118.37977278544231,,,4,80,,,1.0,1.0
3507112,4.8283137373023015,,,,4,1.0,,,True,,,,True,False,,,False,,40.77750627759573,-73.95560166318505,,,1,100,,,1.0,3.0
16404289,4.787491742782046,,,,3,2.0,,,True,,,,True,False,,,True,,34.07274570629838,-118.38423353973556,,,6,97,,,1.0,1.0
15207202,3.912023005428147,,,,2,1.0,,,True,,,,True,True,,,True,,40.75872194550411,-73.83550882761533,,,35,94,,,1.0,2.0
14284377,4.7791234931115305,,,,2,1.0,,,True,,,,True,True,,,False,,33.76683443042328,-118.18083479736164,,,0,-9223372036854775808,,,1.0,1.0
20788646,5.272999558563747,,,,2,1.0,,,True,,,,True,False,,,False,,42.374280717084346,-71.06226679061163,,,41,99,,,1.0,1.0
10946978,4.787491742782046,,,,10,1.0,,,True,,,,True,False,,,False,,40.80284298877788,-73.93902997484277,,,0,-9223372036854775808,,,3.0,5.0
13433732,5.298317366548036,,,,6,1.0,,,False,,,,True,False,,,False,,40.63773784690074,-73.93713743485124,,,0,-9223372036854775808,,,1.0,1.0
56200,4.007333185232471,,,,2,1.0,,,True,,,,True,False,,,False,,40.67193722987851,-73.9586512077007,,,1,-9223372036854775808,,,1.0,1.0
6797961,4.787491742782046,,,,2,1.0,,,True,,,,True,True,,,False,,33.761184533290326,-118.14939383001672,,,9,93,,,0.0,1.0
8405551,4.553876891600541,,,,5,1.0,,,True,,,,True,True,,,False,,40.68469805662538,-73.91623699216886,,,79,92,,,3.0,3.0
10068240,5.1929568508902095,,,,4,1.0,,,True,,,,True,True,,,False,,33.842404125007896,-118.39126216927237,,,23,88,,,1.0,1.0
15323278,4.59511985013459,,,,4,1.0,,,True,,,,True,True,,,False,,41.94178685552007,-87.66193584287144,,,43,98,,,2.0,2.0
16436970,4.867534450455582,,,,4,1.0,,,True,,,,True,True,,,False,,40.756967026238186,-73.91847485115755,,,19,94,,,1.0,3.0
269463,4.59511985013459,,,,2,1.0,,,True,,,,True,True,,,False,,40.611259601357496,-73.98074391942161,,,15,95,,,1.0,1.0
5730126,4.248495242049359,,,,2,1.0,,,True,,,,True,True,,,True,,33.817060331605184,-118.3786122502383,,,49,99,,,1.0,2.0
19122211,4.997212273764115,,,,2,1.0,,,True,,,,True,True,,,False,,40.72638976892018,-73.98772884904169,,,12,94,,,1.0,1.0
3068109,4.248495242049359,,,,2,1.0,,,False,,,,True,False,,,False,,40.80281964028987,-73.96871102433373,,,2,100,,,1.0,1.0
5999400,4.356708826689592,,,,2,2.0,,,True,,,,True,True,,,False,,37.77084767118647,-122.44811347552228,,,289,87,,,1.0,1.0
17461475,5.293304824724492,,,,6,1.0,,,True,,,,True,True,,,False,,40.76709283048135,-73.95647691101469,,,1,100,,,2.0,4.0
12410264,5.293304824724492,,,,8,1.0,,,True,,,,True,True,,,False,,34.03299321187016,-118.24373227915108,,,0,-9223372036854775808,,,2.0,2.0
13997379,5.272999558563747,,,,8,1.0,,,True,,,,True,False,,,True,,38.864802961120326,-76.98244928551036,,,0,-9223372036854775808,,,3.0,4.0
4721420,4.605170185988092,,,,3,1.0,,,True,,,,True,False,,,False,,40.798429622231566,-73.9707524406916,,,0,-9223372036854775808,,,2.0,1.0
16258036,6.1092475827643655,,,,8,2.0,,,False,,,,True,True,,,False,,33.98439385041934,-118.36327252881073,,,0,-9223372036854775808,,,3.0,5.0
1614830,4.174387269895637,,,,2,1.0,,,False,,,,True,False,,,False,,40.67158938230583,-73.95241920218194,,,4,95,,,1.0,1.0
732944,4.4998096703302615,,,,2,1.0,,,True,,,,True,False,,,True,,42.38156573282229,-70.99186147896266,,,0,-9223372036854775808,,,1.0,1.0
8284633,5.424950017481403,,,,4,2.0,,,True,,,,True,False,,,False,,33.99543691739281,-118.4663888639404,,,0,-9223372036854775808,,,2.0,2.0
17761961,3.555348061489413,,,,1,1.5,,,False,,,,True,False,,,True,,40.827230778988046,-73.9538913628347,,,4,95,,,1.0,1.0
15147053,4.31748811353631,,,,1,1.0,,,True,,,,True,False,,,False,,42.310761226136336,-71.08863747407419,,,0,-9223372036854775808,,,0.0,2.0
18942735,4.07753744390572,,,,2,1.0,,,True,,,,True,False,,,True,,34.19965286209781,-118.1293561944218,,,52,100,,,1.0,1.0
305245,5.4638318050256105,,,,3,2.5,,,True,,,,True,True,,,False,,34.14595684057467,-118.37783219779617,,,0,-9223372036854775808,,,2.0,2.0
13359798,5.703782474656202,,,,2,2.0,,,True,,,,True,True,,,False,,40.71319267490065,-73.95822368357075,,,2,90,,,2.0,2.0
16390897,6.198478716492307,,,,5,1.0,,,True,,,,True,False,,,True,,40.735717694219744,-73.9944573587849,,,43,95,,,2.0,3.0
16813891,4.820281565605037,,,,2,1.0,,,True,,,,True,True,,,False,,37.75689669114208,-122.4340230761907,,,54,98,,,1.0,1.0
11546462,3.912023005428147,,,,1,1.0,,,True,,,,True,True,,,True,,34.04741433627704,-118.4619753542838,,,72,93,,,1.0,3.0
16390636,4.4998096703302615,,,,3,1.5,,,True,,,,True,True,,,False,,37.746043960844034,-122.45254639995612,,,12,88,,,1.0,2.0
2284440,3.912023005428147,,,,2,2.0,,,True,,,,True,True,,,False,,33.77333466678653,-118.16450273761065,,,4,100,,,1.0,1.0
17157438,4.382026634673881,,,,1,1.0,,,False,,,,True,True,,,True,,40.69664275835228,-73.92708869677905,,,0,-9223372036854775808,,,1.0,1.0
16470381,4.867534450455582,,,,5,1.5,,,True,,,,True,True,,,False,,40.75087013059687,-73.89365365098917,,,17,96,,,2.0,3.0
8475974,5.3612921657094255,,,,3,1.0,,,False,,,,True,True,,,False,,40.76873446004328,-73.9548748273371,,,0,-9223372036854775808,,,1.0,2.0
21153966,4.4998096703302615,,,,2,2.0,,,True,,,,True,True,,,False,,40.70781063105819,-74.0005095249692,,,1,100,,,1.0,1.0
2898745,5.631211781821365,,,,4,1.0,,,False,,,,True,True,,,False,,37.79003758012184,-122.4092141296958,,,11,100,,,1.0,2.0
12286161,5.105945473900579,,,,3,1.0,,,True,,,,True,True,,,False,,37.76610284243083,-122.4351977899801,,,190,97,,,0.0,2.0
13175429,7.1308988302963465,,,,8,2.5,,,True,,,,True,False,,,False,,38.89362362392819,-76.99199606640013,,,0,-9223372036854775808,,,3.0,3.0
15518165,4.927253685157205,,,,3,1.0,,,True,,,,True,True,,,True,,40.73973601311624,-73.99720184369723,,,9,98,,,1.0,2.0
11791968,4.605170185988092,,,,2,1.0,,,True,,,,True,False,,,False,,41.799473006843904,-87.58847903452947,,,0,-9223372036854775808,,,1.0,1.0
7452230,4.787491742782046,,,,6,1.0,,,True,,,,True,False,,,True,,40.66687667633288,-73.88906830086877,,,6,97,,,3.0,3.0
14685766,4.605170185988092,,,,2,1.0,,,True,,,,True,False,,,False,,34.10075829137845,-118.34832391959456,,,1,100,,,1.0,1.0
822313,4.553876891600541,,,,2,1.0,,,True,,,,True,True,,,False,,42.32157793713776,-71.1141153320651,,,14,93,,,1.0,1.0
9215842,4.605170185988092,,,,2,1.5,,,False,,,,True,False,,,False,,40.782778256626855,-73.97767259507819,,,10,94,,,1.0,1.0
13802195,3.688879454113936,,,,2,2.0,,,True,,,,True,True,,,False,,38.951597642199786,-77.03258944325651,,,0,-9223372036854775808,,,1.0,1.0
13754002,4.605170185988092,,,,1,3.5,,,True,,,,True,False,,,False,,34.0264081675658,-118.27441150157236,,,0,-9223372036854775808,,,1.0,1.0
16490625,4.248495242049359,,,,3,1.0,,,False,,,,True,False,,,False,,38.921235945367975,-77.04038023376505,,,17,94,,,1.0,1.0
6157233,5.501258210544727,,,,4,1.0,,,True,,,,True,True,,,False,,40.73726197307322,-73.99398923002522,,,25,98,,,1.0,1.0
7804659,5.666426688112433,,,,2,1.0,,,False,,,,True,True,,,False,,42.35625501217886,-71.06148527337115,,,6,93,,,1.0,1.0
7418142,4.59511985013459,,,,2,1.0,,,True,,,,True,True,,,False,,41.98794023854651,-87.65669374245131,,,11,96,,,1.0,1.0
11104122,4.043051267834549,,,,2,1.0,,,True,,,,True,True,,,False,,40.70847024450911,-73.94568275165786,,,1,80,,,1.0,1.0
8741492,4.48863636973214,,,,2,1.5,,,True,,,,True,True,,,False,,34.167859241004074,-118.45628769507957,,,41,99,,,1.0,1.0
20139125,4.174387269895637,,,,2,1.0,,,True,,,,True,False,,,False,,33.80765517531546,-118.32555900232398,,,7,93,,,1.0,1.0
17587872,6.684611727667928,,,,7,1.0,,,True,,,,True,True,,,True,,38.91671107823407,-77.0343140187214,,,1,100,,,2.0,3.0
11453029,4.394449154672439,,,,1,1.0,,,False,,,,True,False,,,False,,40.77170524285663,-73.9504198536617,,,61,85,,,1.0,1.0
7092292,4.4998096703302615,,,,2,1.5,,,False,,,,True,True,,,False,,40.68704592099093,-73.91104231540473,,,1,100,,,1.0,1.0
18042195,4.8283137373023015,,,,3,1.0,,,True,,,,True,False,,,False,,40.78874037168693,-73.94905956987358,,,28,90,,,1.0,1.0
16740225,5.594711379601837,,,,8,1.0,,,True,,,,True,False,,,False,,40.61041918835476,-74.12276898285623,,,2,100,,,4.0,4.0
19552922,5.147494476813453,,,,4,1.0,,,True,,,,True,True,,,True,,34.023979624233164,-118.48632167667564,,,10,98,,,1.0,1.0
10906891,4.605170185988092,,,,3,1.0,,,False,,,,True,False,,,True,,40.888357440777725,-73.86243072489309,,,4,80,,,1.0,3.0
5318206,4.007333185232471,,,,2,1.0,,,True,,,,True,True,,,False,,40.779099942400265,-73.95277560583921,,,2,90,,,1.0,2.0
6403198,4.31748811353631,,,,2,1.0,,,True,,,,True,False,,,True,,34.05402111437484,-118.44104055857495,,,0,-9223372036854775808,,,0.0,1.0
5075412,5.857933154483459,,,,6,2.5,,,True,,,,True,True,,,False,,34.04372034560441,-118.46014656243965,,,34,98,,,3.0,4.0
8505035,4.584967478670572,,,,2,1.0,,,True,,,,True,True,,,False,,34.04105858127088,-118.46468022658776,,,62,96,,,1.0,1.0
8340381,5.187385805840755,,,,3,1.0,,,True,,,,True,True,,,False,,38.90731059472308,-77.06135756091169,,,47,94,,,1.0,2.0
20901820,6.1092475827643655,,,,4,1.0,,,False,,,,True,True,,,True,,37.78812034639673,-122.41380261960325,,,0,-9223372036854775808,,,1.0,1.0
8398566,5.247024072160486,,,,2,1.0,,,False,,,,True,False,,,False,,37.76431324549233,-122.41569469279436,,,0,-9223372036854775808,,,2.0,2.0
9677034,4.787491742782046,,,,2,1.0,,,True,,,,True,True,,,True,,40.67694400638882,-73.95575229977983,,,20,97,,,1.0,1.0
12221723,4.23410650459726,,,,1,1.0,,,True,,,,True,True,,,True,,34.009774240650444,-118.30523973102088,,,6,97,,,1.0,1.0
19018579,6.907755278982138,,,,11,2.0,,,True,,,,True,True,,,True,,37.77596145656689,-122.44295454300747,,,9,98,,,2.0,6.0
14154393,4.248495242049359,,,,2,1.0,,,True,,,,True,True,,,False,,40.85368698350028,-73.93187460072434,,,5,100,,,1.0,1.0
3585309,3.912023005428147,,,,1,2.0,,,True,,,,True,True,,,False,,34.057114613621245,-118.32082944928722,,,7,94,,,1.0,1.0
16071921,3.688879454113936,,,,4,2.0,,,False,,,,True,False,,,False,,34.13434235991732,-117.90501669321104,,,0,-9223372036854775808,,,1.0,1.0
6038392,4.8283137373023015,,,,2,1.0,,,True,,,,True,True,,,False,,38.910156564748405,-77.03143246999802,,,8,94,,,1.0,1.0
19266676,5.703782474656202,,,,2,3.0,,,True,,,,True,True,,,False,,33.99755337283108,-118.4358692694025,,,0,-9223372036854775808,,,2.0,2.0
8151519,6.3543700407973525,,,,5,2.0,,,True,,,,True,True,,,False,,37.778950727391006,-122.43633794843063,,,35,99,,,3.0,3.0
17152472,4.31748811353631,,,,2,2.0,,,True,,,,True,True,,,False,,34.047612955166414,-118.46019745451588,,,24,94,,,1.0,1.0
4833671,5.010635294096256,,,,2,1.0,,,True,,,,True,True,,,False,,40.71532105727964,-73.93950621533602,,,16,80,,,0.0,1.0
9132956,4.564348191467836,,,,4,1.0,,,True,,,,True,True,,,False,,34.09071872102786,-118.21954753904656,,,5,95,,,1.0,3.0
17666562,5.247024072160486,,,,8,2.5,,,False,,,,True,True,,,False,,38.88336419076364,-76.95062953305113,,,85,89,,,3.0,4.0
17833502,4.553876891600541,,,,2,1.0,,,True,,,,True,True,,,False,,40.76875259926873,-73.95964589089286,,,2,100,,,1.0,1.0
4956896,5.298317366548036,,,,4,1.0,,,True,,,,True,True,,,False,,40.82370831291028,-73.94037550058219,,,14,88,,,1.0,2.0
20875310,6.476972362889682,,,,4,2.0,,,True,,,,True,False,,,False,,42.35861076055848,-71.06913324240085,,,0,-9223372036854775808,,,2.0,2.0
16346909,5.857933154483459,,,,4,1.0,,,True,,,,True,False,,,False,,40.720265623089546,-73.95906646811616,,,0,-9223372036854775808,,,1.0,2.0
21127261,5.010635294096256,,,,4,1.0,,,False,,,,True,True,,,False,,34.105225341000995,-118.32756140996273,,,0,-9223372036854775808,,,1.0,1.0
15675261,5.010635294096256,,,,2,1.0,,,True,,,,True,True,,,False,,41.89219217274354,-87.62208252553705,,,51,94,,,0.0,1.0
1709874,4.553876891600541,,,,2,1.0,,,True,,,,True,True,,,False,,40.72022907774516,-73.9969339171848,,,88,97,,,1.0,1.0
14984264,4.867534450455582,,,,4,1.0,,,True,,,,True,True,,,False,,40.80694621877368,-73.94982075258314,,,34,97,,,1.0,2.0
9627500,5.814130531825067,,,,10,2.0,,,True,,,,True,False,,,True,,40.67973522186643,-73.84413452810391,,,37,98,,,5.0,8.0
13881481,4.605170185988092,,,,2,1.0,,,False,,,,True,True,,,False,,40.72825268729817,-73.98878522789016,,,0,-9223372036854775808,,,1.0,1.0
17930505,4.976733742420574,,,,4,1.0,,,True,,,,True,True,,,True,,34.10144447035666,-118.32208249147156,,,0,-9223372036854775808,,,0.0,3.0
17346704,4.174387269895637,,,,2,1.0,,,False,,,,True,False,,,False,,40.808053744896505,-73.95381957677296,,,15,99,,,1.0,1.0
16241135,5.631211781821365,,,,9,2.0,,,True,,,,True,True,,,True,,33.977716043893665,-118.46421712374227,,,78,96,,,2.0,5.0
19928741,3.80666248977032,,,,2,1.0,,,True,,,,True,True,,,False,,40.69708421819253,-73.91917683674859,,,16,95,,,1.0,1.0
4190301,4.74493212836325,,,,5,1.0,,,True,,,,True,True,,,False,,33.76460310308185,-118.1679162654452,,,4,95,,,2.0,1.0
9382195,5.703782474656202,,,,8,1.0,,,True,,,,True,True,,,False,,40.70468648338049,-74.010324089574,,,127,94,,,4.0,5.0
4257685,4.204692619390967,,,,4,1.0,,,True,,,,True,True,,,False,,38.92543293663688,-77.00726850874743,,,154,96,,,1.0,2.0
17795412,4.553876891600541,,,,4,2.0,,,False,,,,True,False,,,False,,34.05539783799045,-118.3899671628361,,,0,-9223372036854775808,,,2.0,2.0
3303849,4.59511985013459,,,,3,1.0,,,True,,,,True,True,,,True,,34.09630041611261,-118.34948141854689,,,11,80,,,1.0,1.0
7024670,4.4998096703302615,,,,3,1.0,,,False,,,,True,True,,,True,,33.9801350890767,-118.41515961942967,,,0,-9223372036854775808,,,1.0,1.0
